sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
1265,184,50,219.4990493349,437.9108002850,193.5690943044,40.7359439988,13783.4071131417,27703.1932037830,12187.1658521797,2321.3252280338,232.1970901206,15058.3332614113,0
1016,88,49,176.1112571631,376.4910130719,106.2495357992,45.5932226183,10753.1917037595,22735.1342565894,6197.0700345449,3327.3708201442,249.6669101976,15145.2979253710,0
969,72,37,106.2276233198,265.6279602484,34.4251336898,18.6297760211,6158.2546877328,15517.1083420868,2050.9609106161,906.6948104954,154.3391614498,9094.1143357394,1
759,45,37,79.5840861574,153.2200506465,59.0814254924,26.4507823331,5898.7200725430,12925.8703830761,3337.8382581008,1432.4515764521,96.5620259753,9168.4839541194,1
1900,224,68,192.4797172265,400.2153891860,141.5761719361,44.3966686133,11661.0751507250,24374.6001198063,8508.0526425128,2630.6215603435,196.9936725132,12172.4377521183,1
771,55,36,88.0009471093,179.4520280201,62.3320312611,38.2189542484,5186.8398648437,10778.8691682007,3635.0147599480,2089.6974599901,79.5131001060,4999.9229458734,1
804,151,21,448.8123646330,1306.9794584501,146.9621898939,42.0995670996,32161.9562911540,95354.1866092843,8589.4254327356,3262.9089284933,557.3698647023,44416.7929091300,1
650,76,27,172.9234001293,381.3521241830,143.1985294118,37.4503968254,10592.0296411677,23485.0094381435,8655.5201124568,2283.5667831948,161.1116310276,9822.4454461566,1
1140,83,54,92.2600364048,191.6662691909,66.9024170754,29.0655448782,5884.1163319345,11909.8832481679,4358.6795361752,2076.0351916878,88.1233506905,6003.1728033378,1
963,171,52,200.4957542542,384.5704392736,149.6230845279,67.2937389610,12724.7838566343,23635.5376418200,9095.0109138234,5443.8030142596,211.9890079902,13776.2224139553,1
577,72,31,132.7768795034,322.2549019608,35.6086294167,40.4671071327,7934.2695798411,19298.0824682814,2133.9166509276,2370.8096203143,172.6882041962,10255.1097087857,1
1044,82,47,162.7504047630,414.7818106100,27.2455648926,57.0738657706,10614.1288580501,26066.0621125006,1894.4533397963,4589.4797123899,230.9614300875,14984.1218623959,1
781,75,38,150.6876636366,304.8611111111,128.5354419546,31.2237431471,9203.0191446000,18768.6660312273,8037.9577734325,1569.3518911902,145.9818473129,9123.6167445119,0
791,86,32,240.4849143959,623.6111111111,99.1013071895,22.7908163265,15644.9188537634,40226.4887436456,7019.2353902345,1253.5243127863,285.0508844355,18309.2980640408,1
987,214,47,260.3935456147,730.4831932773,44.8529411765,23.2040720979,15365.9698123777,43125.5550422784,2784.2189435687,1212.5334387779,430.7757635316,25604.0364497644,1
810,234,79,402.0771303860,865.0946275946,258.3180708181,82.8186927452,56569.0927879753,119879.4200728720,37914.6982867221,11913.1600043315,373.2326717708,52936.7082480925,1
883,47,45,105.2930145412,235.7959850607,33.4650526877,61.6598650955,6349.3835129762,14178.0052162477,2099.4372110811,3677.7628991679,109.8807651830,6620.5826190509,0
975,198,45,266.7977039301,612.0798319328,184.2436974790,42.1835400827,16872.2310299640,39460.0434127900,11070.6104337160,2496.3579619523,314.5377532482,20854.7999238427,1
628,127,23,333.8615744030,873.6561291183,132.8781512605,42.7449534592,20533.8659179882,53912.7531653807,8243.0950321305,2379.1589733089,408.8987149889,25053.6714281763,1
605,87,36,62.3416227490,106.0993057510,50.2092352092,42.0511677865,3883.5337512374,5796.8871026400,4080.2174236698,2479.5937730820,58.2461536528,4064.1856586062,0
1128,56,48,60.9917611703,120.7907506437,41.7202133379,28.5965543521,3726.7518258977,7753.0654833670,2487.6614986218,1436.4287391574,61.7414440060,4486.5773380739,1
709,190,42,279.2643073490,548.9002011061,233.2202111614,98.6362493715,17344.6738876751,34904.8694494557,13916.0141809363,5881.5493999678,234.7347693214,14951.5225449479,1
4445,230,46,324.9697107446,824.5206152636,131.9643313024,18.4241856679,18978.0917628381,50911.7570742381,5031.0324053940,991.4858088821,465.3237643008,28607.7685326073,1
660,151,34,272.4611812746,688.5236050343,83.1698787968,45.6900599927,17500.9407223898,43864.0106780564,6043.4078416618,2595.4036474512,391.1178081994,25401.6552220432,1
693,229,37,385.5055458939,984.0482026144,111.9080380690,60.5603969983,25302.3972667396,64986.4218222692,6925.0163816314,3995.7535963183,528.4640006285,36216.4775249579,1
1358,42,69,175.6027492020,294.5632798574,143.9076417141,104.3012123257,11081.4940686943,19284.3224633882,8787.5574489825,6180.0108454117,149.0926858689,10707.8768976851,0
1834,91,45,236.3720639952,335.8451714019,224.5454375780,182.4930207193,14466.5079374697,19409.3855932507,15772.0587350851,10284.7234751404,290.6042180491,19013.7937757016,1
707,51,19,169.6266469551,310.2143635232,117.6470588235,81.0185185185,11521.3355297941,22749.2509576452,6879.6990473749,4935.0565843621,106.1298882130,9564.3279876263,1
521,116,25,303.5757465379,796.3093891403,75.9191176471,38.4987328265,21308.0074241757,56577.1017498106,4454.0711505190,2892.8493721974,372.0547969138,28412.1303381037,1
834,144,30,278.1490384381,826.3071895425,26.1510530138,43.7997701887,16538.2895847748,49229.8679638885,1497.5726335075,2562.6036202118,401.8002101780,24035.8989742600,1
856,113,38,171.4498207145,386.4410031689,115.8837145970,26.3122294372,10447.7683560771,23705.0536602187,7017.4671289177,1491.4316421013,167.0191154798,10238.6352133380,1
833,108,34,191.2297367460,378.9152024446,179.8620883760,14.9119194172,12898.0868270553,27227.4685275180,10854.0625440828,612.7294095652,177.8933452042,17017.9613615659,1
1263,70,66,60.7383540560,102.0470814588,60.1275051083,25.8250807490,3746.5291312125,6565.9835853774,3639.1401384477,1391.2759680230,64.4082385844,4491.6469048794,1
1242,236,49,295.4269021205,713.3222148509,151.8882761438,21.0702153668,18912.4385172971,46345.7354943921,9131.9744976558,1259.6055598433,352.8358902902,23382.2959710673,1
5050,102,88,193.9962305653,391.8599793680,86.2257434448,103.9029688830,11692.8844618365,23776.4764288595,4807.0888414721,6495.0881151780,221.5720803417,13742.3954423391,0
723,232,40,335.8380393738,800.5427578957,154.7592113769,52.2121488488,19896.6261563023,46585.2150552856,9500.6124936148,3604.0509200066,489.4509827780,28277.3331422916,1
263,66,16,304.0626856803,711.8464052288,169.2810457516,31.0606060606,20399.4940308388,49199.5933722073,10252.7339912000,1746.1547291093,269.8923534841,19680.4178732537,0
5050,222,88,193.9962305653,391.8599793680,86.2257434448,103.9029688830,11692.8844618365,23776.4764288595,4807.0888414721,6495.0881151780,221.5720803417,13742.3954423391,1
1242,91,49,295.4269021205,713.3222148509,151.8882761438,21.0702153668,18912.4385172971,46345.7354943921,9131.9744976558,1259.6055598433,352.8358902902,23382.2959710673,0
916,132,37,209.9621835621,380.7734204793,231.2772331155,17.8358970915,12646.5061415276,22962.2376365216,13981.3624478477,995.9183402135,171.8311726729,10363.8853381672,1
865,212,48,58.2263197564,113.2952069717,39.3410293410,29.8062322572,3749.2211925624,7313.2756098082,2640.5858384574,1793.6982884298,56.8661579797,3835.2629174724,0
680,125,31,250.9161793372,530.6127450980,112.3400412797,109.7957516340,16016.2202581522,34190.6258009740,7139.5326079393,6718.5023655432,206.2478445485,13658.8862795519,1
1161,53,49,158.3887342749,367.8053513072,83.2363153595,24.1245361582,9759.7250697561,21938.8822641666,5046.8373709097,2293.4555741920,234.5516373582,14079.3508032323,0
310,92,17,480.2389705882,1062.5000000000,374.2647058824,100.0000000000,28532.7883706587,63465.0735294118,21918.5529603998,5921.2962962963,339.5069679399,20124.7709299799,0
511,66,28,146.8916044178,290.3957879448,129.1065159007,21.1725094078,9782.3102819344,20290.8217874417,7905.5273614865,1150.5816968751,147.2957288270,11316.1349546872,1
1115,241,50,290.3525243378,510.1932220257,269.9040032680,109.1073804908,17796.8633219473,31747.5047523694,16237.7859810863,6517.6031900079,232.5406678533,15075.5691140545,1
1256,46,53,160.0892433553,410.1688813453,55.1405039323,24.3753591032,9600.1164846295,24796.5632664335,3139.8909151525,1428.6080066925,196.0636578427,12039.3076618221,0
922,98,32,195.0364164842,333.3876728986,242.5967492260,28.6284689764,14494.0385790588,28397.0929598652,14787.7457714342,1746.6808637828,182.5204636511,21882.8724269567,1
817,64,29,136.9565289633,331.9006346500,15.0436685395,79.1426758073,9982.8749974646,19890.0819498169,692.1128701509,10475.6385054777,176.0992579373,17251.1407612125,1
803,183,34,302.1095086781,815.2353365589,63.5285389597,27.5646505159,17650.4986244913,47823.5290575925,3708.6026199709,1419.3641959106,577.7003233981,34571.0686977736,1
388,61,19,216.9908704222,361.6071428571,229.1666666667,60.1988017429,15804.1312324978,30065.9326230492,13710.1715686275,3636.2895058169,153.8295428963,17713.9283035501,1
2301,113,57,363.9825904538,510.5733887200,566.8363802848,54.9805124070,23738.8231059087,36775.1195780752,33643.0629169680,3435.9338344506,435.2457917904,33970.8905437233,1
534,70,26,87.9687599982,184.7630718954,33.2459207459,56.8933823529,6029.9219437450,10952.2712952283,2293.1099591939,5598.1248197809,86.9948254297,6778.5707967493,0
2068,228,63,426.4870478486,596.4396284830,62.0736584107,663.5965614368,25334.1098273098,35902.1084319974,3653.5308957853,38980.1011368778,577.8330320888,35478.7874714801,1
1314,37,42,96.7365941575,173.5428786899,107.3089492207,24.2405075090,6394.2574011069,12211.0235182560,6521.5584201671,1433.9221727602,95.3689229462,7766.8892533697,0
889,41,42,107.6193372321,248.6425339367,73.3408748115,17.4314240608,6808.3692416283,16391.0515186467,4378.3240420351,703.1735859921,101.7059766664,7577.0363501715,0
1125,45,50,84.6091824241,155.5635795985,71.3360363085,32.2160052670,6038.2931823090,10946.9106184821,4186.3898359037,3358.9724164354,72.6886555839,8522.1893343409,0
438,154,25,373.3652275013,687.6099798894,369.8325163399,62.6531862745,22814.4011234031,42828.6819454903,21938.9894778718,3675.5319468474,232.4826281211,14591.4918630270,1
894,179,47,236.8264811645,580.3392468098,103.9106753813,42.0179533802,15866.0445295759,39876.9027945238,6248.3615632164,2530.6055329593,328.2434847221,28991.8248331356,1
453,109,24,260.0196244899,695.7559339525,115.4878618114,43.1063989888,15142.3379083577,41007.4271604338,6684.3901231517,2061.5787010186,288.9960772192,16889.4528446928,1
1029,189,40,287.5011441571,569.1433566434,261.0922574158,32.2678184123,17695.0729980362,35376.5188131833,15912.1517406192,1796.5484403062,296.2590892058,18409.0581655716,1
569,63,27,131.8289350741,323.1311274510,50.4295425941,54.8833689459,7740.6287261835,19101.6250760925,2840.0104152060,3215.4078687977,125.3278551257,7523.7386274716,1
751,103,29,257.0429456244,652.4146695715,132.7614379085,14.5130566847,15416.6426494538,39576.9774564389,7937.1515763168,448.7592099894,310.9592596075,19240.8160916977,0
752,125,41,68.4935137102,143.2482721956,37.3303167421,30.1706840168,4593.5971292096,9053.7042629264,2266.6023422944,2813.8384077317,88.7737495631,6124.7579487585,0
833,151,35,105.5587420905,180.7992559615,120.8110516934,24.6621678975,6086.4242177832,10144.5189163379,7313.4422366689,1354.6227928684,114.8742706975,6702.4731031881,0
815,232,43,301.8649256829,751.7968902332,128.5076386877,25.2902481278,17581.5176432880,43617.9150978629,7883.2017884475,1243.4360435536,330.9573253426,19406.0371238241,1
745,224,31,55.3664163107,113.6169467787,32.6639621366,19.8183400168,3700.6420054782,7236.8066098989,3006.8769388336,858.2424677021,71.2736563648,5654.1309128773,0
1371,168,56,228.3923467397,467.2067901235,172.9713717846,57.6873420188,13796.5172757545,27622.0888303881,10615.7101891753,3918.2259896865,237.5083962460,14092.8530549157,0
951,193,50,226.1580018893,461.9239267677,158.1057039044,72.5792501140,13471.0061958699,27436.4919925825,9558.9859787969,4259.4785034720,229.7427462450,13658.1258842518,1
1059,68,38,95.0983265386,232.9622988493,44.1145854053,16.1429559062,5673.1504135075,14357.8395811449,2491.4871574814,642.8870363551,101.9774326860,6500.8007805425,1
1000,169,53,186.7478057640,445.2518262207,73.1452756897,52.8314804266,11178.6048279067,26819.1407025453,4396.1976240178,2978.0411470339,213.4889252492,12988.8283179051,0
833,147,35,123.4938562391,249.7670555826,77.7109328580,54.2302944802,7269.1945460290,14599.9469991122,4759.9960339652,3108.4764728304,105.5892108477,6504.0495356477,0
823,181,28,388.4154292297,1073.3437314320,67.9970315486,23.9055247084,24349.6464797973,67916.2326954315,3995.3921341946,1137.3146097659,617.6675540726,38799.6934109027,1
865,95,38,152.9701225172,402.0084422658,33.4239433478,36.2254921478,9804.6886346588,24670.9707734764,2886.0785142107,2674.0740025108,210.0805426106,13339.5085752041,1
1066,195,39,345.4022861621,847.8009259259,199.8605074872,46.1124727669,22737.1996450075,57304.1012315420,11849.7948496279,2847.2361280206,399.3036828369,29866.0848563367,1
1088,102,52,185.9492814075,371.3811995386,162.0530565167,24.4135881672,11040.5434465319,22140.4094147008,9730.3733104161,1250.8476144788,172.8508492642,10361.5707376675,0
967,195,55,210.7649736308,423.1799201162,143.7545388526,65.3604619236,12646.5833571234,25434.9196029780,8668.0633279698,3836.7671404224,169.5834786563,10248.4837767679,1
692,41,30,251.0987153482,402.1695715323,307.1713870733,99.7549019608,14929.4272870293,23603.9164364608,18499.7683108586,6002.2476219972,177.7546424342,10794.4890207079,0
1071,31,53,147.5930323976,348.9907727797,81.9234866289,20.5467808664,9222.2195304998,20829.5145720726,6340.5111172095,1039.1164040115,193.3520118170,11845.5631744667,0
2893,135,60,132.8535302650,264.8055127300,119.3353476888,28.4043125094,8125.3313815556,16446.0493718974,7434.8330519618,1350.4097609713,138.1171699519,8636.2711424863,1
796,152,41,228.8738499786,540.5103066868,122.4089635854,41.3079604311,15072.8681532344,35516.9845506495,7612.6194570337,3248.4518484226,356.8760875987,23973.9139590910,1
730,84,23,224.6250277500,556.3975590236,111.6013071895,37.9655067155,13888.7830656551,33974.4339028795,6727.9545260370,2948.0726345710,257.5356450592,15694.5351477086,1
