sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
2416,234,35,100.0889768292,61.3565564597,88.9397188614,159.0696530600,1546.4081581091,889.5545115847,1307.1249998959,2583.1275226748,54.8642913848,1127.5025308112,0
694,101,36,261.5395388925,541.0542072307,159.0612002377,132.0558526441,16573.5852271708,35088.1706546410,9643.8092963468,8002.1548627373,217.4349114363,14758.1207205933,0
747,49,11,65.6812879149,92.6860510163,51.5873015873,74.6642737793,989.9465615397,1245.7312823352,803.0990173847,1250.9915720790,26.2566521760,556.5423726096,0
680,180,32,104.9195807355,246.5172735761,37.8020541550,40.9313725490,7909.6969749317,18743.1610988622,2567.4968898235,3209.4026336025,136.3907218067,12694.0174583995,0
2441,109,69,305.0705942804,287.6102745723,372.2507208816,283.0844777765,20038.8075112413,20021.0194999549,26227.0765483377,15690.0362591804,351.8067170576,27348.9020051007,1
1852,118,59,264.3740356018,351.0176000225,372.9446105773,83.0743191322,16005.7949618675,22120.2912372951,21854.8426722552,4884.6612372031,266.7356280025,16837.0691658979,1
502,50,20,149.7105731346,385.6951871658,43.4426134520,44.9456809751,9113.4613434373,23813.4282030751,2468.6368153376,2577.2292358055,161.6886261549,9751.8860228330,1
1117,95,17,84.4696796005,94.4942182581,68.6933755899,107.1153808735,1306.8485477327,1591.4518997883,1036.5698071690,1553.8936457874,32.0635242245,589.5341869983,0
852,70,12,84.2948579443,99.5402298851,67.4951267057,142.0457892052,1215.9195146384,1422.0799483752,1065.6769034347,1970.6147018643,43.6105924178,718.1294212109,0
821,80,24,264.1652978546,796.0994397759,41.7555911253,30.1166620494,19049.8367544523,58072.4752155764,2535.2129344666,1984.6326145860,330.5248503748,27485.2882222547,1
4445,230,46,324.9697107446,824.5206152636,131.9643313024,18.4241856679,18978.0917628381,50911.7570742381,5031.0324053940,991.4858088821,465.3237643008,28607.7685326073,1
728,92,36,138.2454994576,363.2459307637,38.5992275698,38.0268853953,10672.6792934753,29003.7290848025,2353.4903290887,2601.3056108030,259.2370193654,27017.9139425369,0
1914,204,28,109.7156285403,95.1209933786,97.3699362715,136.6559559706,1656.8129618905,1476.8350705589,1407.1250664465,2086.4787486661,41.0985697739,806.9738048683,0
964,43,14,45.5392513001,53.8829841508,36.1481021104,57.9714804642,657.4969685354,789.9678957128,522.9783417093,823.9189103179,17.6675958286,307.4151612050,0
1121,88,63,75.6030813411,156.7722922502,41.0512854567,36.5459744504,4668.0952463938,9876.0564615280,2501.3785836433,2093.6602186496,138.0328633984,9016.3175883055,1
794,116,35,204.3409709283,429.8871063577,169.0285204991,32.6837378308,14477.4763120889,32035.5746527171,9992.3434168676,2720.6450768718,284.7050515633,25855.0929422657,1
2309,227,115,117.1847083002,111.9426185134,188.0115019230,51.6000044643,7110.5416169831,7006.8302195353,11333.6706104259,2991.1240209881,101.1154628230,6248.3675847004,1
2127,122,32,61.0288863524,66.9330119603,53.7221406876,68.5343950446,995.4403215046,964.4604324218,825.5404228748,1295.8641413675,15.8746385104,437.8855698158,0
1087,169,17,178.7741914331,161.1210356826,162.1899386845,248.7664382188,3199.2946375434,2636.0019657412,2961.5944354455,4640.1464389523,104.7185926563,2344.3780243672,0
679,116,22,363.8167586435,1065.6485671192,11.4459665145,14.3557422969,22420.3067437721,66017.5504097683,501.0385753239,742.3312462240,573.8087976472,35214.4795280905,1
941,166,43,111.0046883136,237.9335705574,71.8450258891,23.2354684941,6813.0558579842,14926.2032856882,4271.7256068464,1241.2386814180,125.5631458098,7865.3137939755,0
664,47,10,72.3338899129,131.6628360746,48.9190805776,36.4197530864,1112.1775140163,2383.1950891220,554.3891218799,398.9483310471,39.7580169222,796.2810625209,0
1367,82,53,89.3867347715,206.3907916108,40.3210303729,26.7064255528,5269.6228783770,12387.1938083898,2397.0128067887,1334.6398363276,110.8001650243,6717.8612955891,1
519,58,27,118.5655976291,282.3948658411,70.3044375645,32.6388888889,7011.3502183724,16423.2390104372,4421.6160202607,1942.0331790124,148.3999439995,8573.2856959561,1
737,156,39,243.3154597516,557.5933257919,125.3189141154,87.5867159729,14939.3320377002,34459.0268413333,7580.6952414493,5268.1627032679,234.3424231662,14730.6310775867,1
1884,201,28,105.9553972212,77.5736078661,109.0580745388,131.2345092587,1593.8242635655,1207.7157566580,1733.2081111178,1840.5489229208,54.7788058539,928.5769054393,0
699,230,34,220.3948925276,559.0909090909,66.1889795791,35.9047889128,13252.6921426625,33179.7138047138,4523.9020083493,2054.4606149243,324.8787131924,19487.4169050891,0
5351,154,77,29.1374336903,32.7795827776,28.3761654192,27.4220502218,448.2214031789,516.8337190152,439.4264124312,406.3329342175,6.8885966858,200.5682320572,0
427,36,25,93.4200603318,205.0653594771,32.1848290598,43.0099924585,6492.1414854665,14357.6255393225,2102.0099395500,3016.7889775269,83.7680401464,7540.1980907889,1
3000,136,113,147.7879658891,194.3565444196,113.3718446536,139.6297779425,9061.9215890318,11871.5015407683,6947.5559755863,8611.6240504443,136.0076796120,8943.9522695158,1
932,208,49,258.8980493513,647.7437850140,78.5491608924,50.4012021475,15928.8744941189,40026.5409217200,4740.9173101140,3019.1652505229,387.3154021501,25010.8646249510,1
590,154,35,291.1016670645,696.5612002377,153.8918597742,49.3157290967,22123.8445811604,56306.4838358596,9320.6672647272,2755.6412411816,326.0591274057,42442.5257908435,1
883,193,39,302.8164895158,740.0258714597,171.8314270153,47.0615849918,19584.4848676217,49038.3111419041,10417.6139741481,2561.6102980831,343.4921287132,24783.8746354737,1
772,143,37,233.9569407282,557.7670688158,80.7067710125,63.3969823562,14297.6984323975,33301.3407939962,4896.6527754505,4695.1017277457,293.8000683972,18017.6475497421,1
5339,226,76,44.2941988320,50.2451782114,42.3256971705,40.3117211141,699.4651963756,818.8892317133,650.7397163764,628.7666410371,11.6798775231,350.0831539205,0
2307,165,34,75.4482862493,93.1204940787,67.8353626805,65.3890019887,1231.6631289976,1557.1889608062,1074.7858946715,1063.0145315151,21.2265982773,629.3032894611,0
1138,69,16,68.0040871267,70.1507977133,47.5272771367,86.3341865302,1104.9860393980,971.3692233847,600.5265460500,1743.0623487593,36.5896873919,913.2901630216,0
916,110,14,128.8309613304,147.9871727110,110.7114977138,160.0019538990,2096.9307762890,2518.1044655862,1892.4186522907,2404.5019050625,65.5250999303,1458.2614541757,0
955,66,14,72.0315599694,100.7483300980,56.8168533594,76.5373864430,1103.2317126305,1520.0004224605,856.7385930219,1208.7640505666,30.7005556605,609.3628069677,0
330,145,21,434.1956327986,957.4631115072,311.2745098039,178.5811546841,26958.0996773068,60438.6944349858,18769.8241061130,10651.8137165905,340.1241526718,21354.6849136021,1
575,48,30,95.9963295663,183.7586886606,72.4037763253,53.1590413943,5991.7076288858,11580.9138349118,4296.9703010713,3428.7293348712,86.9423499070,5300.7734035848,1
1000,240,53,265.7313563517,571.6788005192,185.1367784966,56.0097462954,15911.1386788077,34367.8537605269,11081.2362755829,3220.2753343608,324.5270718670,19928.1857190850,1
902,42,52,143.3538420256,312.2452902730,85.7083926665,32.1078431373,8643.5921901329,18909.4959078082,5066.2833859022,1954.9972766885,161.7458020576,10009.2689788816,0
767,49,29,164.3117948934,408.2430340557,35.3221288515,67.6270878722,9861.6597785966,24741.0532771408,2042.5181837441,3897.1478503045,211.2632380148,12957.0804865115,1
1121,133,43,179.9392551187,362.0041857323,108.0753968254,69.7381827984,11034.8050925956,21224.8535442338,7823.8481040564,4055.7136294966,153.4272038844,9304.5377681807,1
2626,54,66,95.4529287358,115.9264210735,144.8119581852,34.7111620665,5876.9426737459,7385.1031373106,8782.3833860286,2023.0503239696,138.6362559260,8850.4674140044,1
1134,126,15,114.9872390283,198.2035740622,87.5638895988,116.6878729379,1576.1314472938,2998.9574228319,1155.6404262032,1361.8622164932,29.8367489671,674.4790039265,0
642,81,38,311.1663133722,658.4626906318,171.6775599129,129.2892156863,19490.2480695805,41783.3502205348,10591.4436399106,7720.1376874279,256.8135591451,16848.7200848530,0
542,177,28,413.7613687450,946.7307293288,215.3231663036,79.2302106028,33078.8994418473,81448.2764934829,13054.3926599931,4734.0291720658,575.5755733944,72671.0690181417,1
1043,210,46,88.0468522628,200.5501089325,49.3622565795,14.2281912765,5362.6751235369,12612.2169001951,2820.2129325380,655.5955378776,115.4030031943,7796.2367253485,0
1203,84,17,70.3116353589,64.5278142143,56.3281467729,104.1412721613,1058.4369130877,961.8829403141,851.1441593172,1573.9710222492,35.7028206167,770.4292601730,0
684,53,25,356.1857570387,998.5675739594,32.3058736274,37.6838235294,22043.4001561929,60831.3781465002,3024.6819674074,2274.1403546713,495.9280548560,29881.4166879235,0
2836,166,42,61.4099474806,70.2053495384,56.3756067066,67.0965704247,1011.4144398380,1121.1980386933,907.2777585890,1161.3697437452,16.4049678398,499.8385866544,0
3445,175,54,260.7358626784,636.2052739648,38.6579337617,138.0191876824,15531.4803436024,39265.8680432480,2236.2812464471,6919.5247227126,425.9293796003,26421.1405113127,1
4895,149,75,31.7171444276,34.7928966600,30.4379401049,32.5636918868,529.2032989008,577.8307824034,513.7581826922,540.1212065154,7.1853831476,221.7129957732,0
1596,43,23,28.4107477485,37.1900233177,23.7590396428,28.3418585348,439.6238796884,554.5068757088,335.3639590104,491.8042157301,8.4898275451,210.8258711424,0
725,55,32,109.1870672880,263.6616467893,50.4510603775,24.3672014260,8526.4045210822,22322.8971745120,2810.2271723428,1298.7296685000,151.7275136080,14187.9068239578,1
1917,140,27,75.9404387294,61.4476163500,60.4192611275,124.9395483929,1151.9649105042,992.1333898915,818.9486797328,1932.8038895142,40.0741552557,821.2816172485,0
2278,230,33,106.2287063444,81.0398377181,97.3290596073,161.5629629765,1673.9425628126,1289.1163115922,1507.2062290260,2560.2936603822,54.7966364359,1157.9974865402,0
533,32,31,65.7399124524,109.8681139122,53.5702614379,33.7813620072,4470.7657969067,6379.1219783120,5057.9751644667,1975.2002479413,59.4039428977,5464.0850083840,1
828,102,26,245.0723981900,442.4852312720,240.1858660131,83.1801470588,15111.6356684995,27708.2771802385,14479.0223244799,5036.5619593426,153.9473401450,9691.8214373014,1
2022,206,28,107.2492952987,85.6058536438,108.2863699674,127.8556622849,1607.5629378420,1197.8420188672,1754.1307748447,1870.7160198140,46.1721781016,1092.7570003231,0
1044,82,47,162.7504047630,414.7818106100,27.2455648926,57.0738657706,10614.1288580501,26066.0621125006,1894.4533397963,4589.4797123899,230.9614300875,14984.1218623959,1
1061,147,33,288.8299314448,555.5368814192,208.4373143197,160.2815848844,18438.1272998952,36736.4168979139,12470.8185097983,9794.7719519526,287.0337237549,18812.2496061823,1
852,59,39,193.3110324920,496.5170278638,85.9681372549,29.6664377725,11789.8438243081,29421.7942610088,5232.7446842027,2679.9664984310,246.4815644478,14738.9935071758,0
580,83,26,132.6551411551,243.1572512455,84.6850861557,86.7049787087,9299.4556805347,16331.2730272285,7882.6878705172,4846.8381039253,123.9315972447,10368.6187181742,0
536,44,33,155.6575209330,186.1683006536,158.5130718954,153.4226944366,9319.5134003129,10596.0815017728,9699.9564804135,9526.4048988151,140.8899300882,8125.2630955797,0
1350,161,55,210.0218055304,574.7639796659,35.6540315931,19.6474053321,12354.1412159500,33931.2340257995,2185.1466762918,946.0429457588,332.1841698949,19224.1999328712,0
544,107,28,176.0933194052,400.8481170246,72.2312999274,55.2005412638,13461.9604220932,31970.0446445826,4287.1902603937,4128.6463613033,248.1936144379,24810.4822497313,0
524,84,23,202.1604264215,459.0336134454,160.8776844071,15.4500423294,12079.2286169089,27884.6219860493,9580.6252784338,498.0426743735,201.6088266847,12327.2269004071,1
1362,142,21,106.2238813386,99.2001159736,85.8771706265,169.0023178620,1736.9811804144,1775.7582492800,1393.5222552057,2620.6567635624,42.7740302688,952.8866378597,0
3589,194,50,56.7553130118,66.4397798075,49.8501687685,57.5231975226,862.9603962967,1029.3133546785,673.6184718008,939.8843871794,15.1880225876,432.1801860288,0
689,111,35,303.6563291148,608.9222052457,273.0310066610,56.6208962662,21296.4160622895,44999.1714228769,16487.6173183832,4338.4972694528,266.1712786089,25666.6427609373,0
2186,212,31,101.8062650423,81.9153238745,93.6557423400,129.8477289126,1591.9799071804,1307.0265419517,1374.7085602494,2094.2046193400,52.1154431470,1167.8312091041,0
1536,161,34,571.7845678431,828.5063302710,770.1225485322,116.7248247261,35701.3034225372,48754.3712176420,51557.1531124599,6792.3859375098,527.3453035240,35661.0874895755,1
880,120,39,183.4938288910,517.0409655704,34.7806846168,29.2421413010,11124.6861901998,31564.9589848934,1968.3983048003,1694.8156459388,275.1042219889,17724.3934001411,1
828,61,12,75.0945531446,114.0398400882,47.6031587143,113.7036960610,1052.4828060051,1706.5438244420,619.2564120863,1533.3033854905,23.7135107197,416.6556932199,0
1557,166,23,108.4895034878,91.4710714921,94.6592108547,154.8367286149,1695.3541105279,1461.9697495381,1474.1001750774,2392.1858513294,48.5603438974,1073.8270301364,0
3302,186,48,59.0937766500,61.5496936041,58.6842595986,64.9265469674,933.9543723478,879.3341227648,972.7509887416,1074.3052551832,15.3198198086,450.0461973724,0
1278,146,19,120.1585319684,168.7571497574,99.0145366357,92.7039095121,1938.1224422499,2848.9455458859,1524.1167765279,1441.3050043358,32.2404213375,1007.1841958537,0
292,67,17,257.8114787582,578.0228758170,147.1405228758,99.8333333333,18476.4890940717,44254.0462535777,9032.6169956000,5838.1018518519,218.7364669710,22186.2145393202,1
853,131,41,181.4322528770,462.4199072341,66.6226747109,29.2105038302,10705.1457451283,27194.8097287002,3974.4642305556,1769.6360257543,288.7218996541,16961.2028116073,1
1040,209,35,385.0577451088,1091.6666666667,76.7238952997,21.7879229154,26004.0766786273,74350.7112440936,4988.5216790611,1037.0040835115,574.1561921612,40559.8274897793,1
1333,110,38,174.5789641544,438.0582788671,71.9232436105,28.3036169985,11298.1718140458,29211.0995859854,4142.3994796799,1482.5306943092,202.1037707131,14628.0855835322,1
2606,149,38,58.8861207754,73.9175405250,53.7386876431,53.9093108895,927.3797177328,1228.6559791508,810.2736441931,820.4911729990,15.3163101916,437.3748997424,0
323,41,18,498.3748659422,1242.7588579291,308.8235294118,142.8921568627,29718.0472046045,74124.3293858259,18390.7631680123,8526.2679418173,392.0124411115,23694.1116922103,0
952,128,15,135.4043406080,129.0239623099,119.7538337369,225.1373960813,2111.7739219730,1950.2510574707,2153.1334093534,3287.8242600814,54.6862428570,1048.6765385148,0
475,139,20,485.2315726929,1327.3420479303,193.6274509804,15.5971479501,32160.0341061853,89311.6585323309,11849.4088811995,679.0405893898,570.0561306509,38902.9677517423,0
982,170,28,365.6871688308,973.4831254439,82.4849066216,41.0934744268,23016.3550449258,59691.8804824673,5068.6708928968,4288.5137594132,543.3793253806,33040.0183706370,1
859,57,13,75.6799359441,99.7621576796,59.6484708214,67.6291793313,1307.5664840680,1556.5583381847,958.2378505346,1407.9032634848,36.8303852998,884.9587616057,0
537,145,25,348.9653494199,986.6706441348,20.4951690821,39.7302350427,21281.9552090564,60512.7573795479,1050.4317486989,2282.6764989225,659.5258322341,41722.5351983118,1
694,103,36,261.5395388925,541.0542072307,159.0612002377,132.0558526441,16573.5852271708,35088.1706546410,9643.8092963468,8002.1548627373,217.4349114363,14758.1207205933,1
749,92,31,185.7935310876,387.6552287582,114.7385620915,54.9868024133,13565.7412562920,30564.7660888974,6959.6122217950,3172.8454581837,234.8203244963,25388.8222564914,1
516,34,27,74.4209752187,168.7990196078,34.7327313694,38.3364184835,4929.2524115196,10140.5400967577,3461.0133487872,2418.5168918939,75.3708949653,5477.2480825387,1
713,140,29,376.7960112072,1101.1831048209,29.3360536703,41.7350985978,28099.9245236865,83099.9469144846,1674.4130705161,2647.6274220239,580.5593317761,52829.5311874697,1
1295,238,61,164.3299804544,359.8115079365,115.6168300654,17.5616033612,10798.7185622745,24592.1404441406,7052.3232917895,751.6919508933,170.6611439255,15131.1924012239,0
783,50,19,109.8169143330,285.9477124183,8.8306659084,34.6723646724,6983.9365903680,17620.4264385493,220.9102032780,3110.4731292766,137.2835452122,8494.0091996455,0
2750,194,40,74.5412184185,96.4954162746,65.8411533733,61.2870856076,1181.4799562288,1675.0723775087,969.7880513584,899.5794398192,18.4429515994,544.7636527037,0
2180,223,34,108.0632514876,62.8139810786,113.6896058179,147.6861675663,1867.4417219376,949.1726922963,2189.4284336453,2463.7240398711,57.7022796380,1287.7465328661,0
919,89,32,161.5205754767,447.0232790086,18.6757990868,35.0147058824,10257.5535192033,28691.9376702273,1140.0617168116,1966.4165224914,296.9707828030,18793.3401631023,1
